Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time
CAR,Hollywood,FL,33024,Dallas,TX,75219,895,COD/COP,1306,1,2016 rolls  royce race,Runs,ENCLOSED,2023-02-24,11395084,"CONTRACT ON FILE - call or text, 754) 799-4762 x62","Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Miami - Fort Lauderdale - Pompano Beach,Dallas - Fort Worth - Arlington,26.02722,-80.244353,32.805428,-96.814226,02_22_2023_16_32
SUV,Hollywood,FL,33025,Chatsworth,CA,91311,1150,COD/COP,2758,1,2021 rolls-royce cullinan,Runs,ENCLOSED,2023-02-23,11438236,Not specified,Massrec LLC,(941) 260-3075,info@holyshipping.net,99.6,Miami - Fort Lauderdale - Pompano Beach,Los Angeles - Long Beach - Anaheim,25.98295,-80.279457,34.286824,-118.59588,02_22_2023_16_32
CAR,Hollywood,FL,33029,San Diego,CA,92115,1200,COD/COP,2628,1,2006 mitsubishi lancer evolution,Runs,ENCLOSED,2023-03-04,11383156,"Text 951-289-5311
PU 3/4 only",Auto Shipping Group Inc.,(360) 833-1659,bryana@autoshippinggroup.com,99.4,Miami - Fort Lauderdale - Pompano Beach,San Diego - Carlsbad - San Marcos,25.993542,-80.408772,32.756669,-117.070805,02_22_2023_16_32
CAR,Homestead,FL,33035,Romeoville,IL,60446,1600,COD/COP,1420,1,2016 porsche 911 gt3,Runs,ENCLOSED,2023-02-23,ART,ART,Akela Express Inc.,(708) 769-8968,akelaexpress77@gmail.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Chicago - Naperville - Joliet,25.377047,-80.321418,41.636022,-88.095961,02_22_2023_16_32
SUV,Inlet Beach,FL,32461,Glenwood Springs,CO,81601,1500,COD/COP,1786,1,1979 jeep wagoneer,Runs,ENCLOSED,2023-02-21,11457803,Ready to go,Shiplux LLC,(305) 517-3456,admin@shiplux.com,100.0,Crestview - Fort Walton Beach - Destin,Not specified,30.1589,-85.6603,39.610279,-107.31345,02_22_2023_16_32
PICKUP,jacksonville,FL,32233,jonestown,TX,78645,1100,COD/COP,1069,1,2014 jeep gladiator crew cab,Runs,ENCLOSED,2023-02-22,1727337,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Jacksonville,Austin - Round Rock - San Marcos,30.361433,-81.426416,30.441085,-97.970786,02_22_2023_16_32
CAR,jacksonville,FL,32201,denver,CO,80221,1300,COD/COP,1748,1,1989 porsche 911 carrera,Inop,ENCLOSED,2023-02-27,264646-74329,"origin: hardeeville,sc 29927",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Jacksonville,Denver - Aurora,30.3318,-81.6555,39.815533,-105.013278,02_22_2023_16_32
PICKUP,jacksonville,FL,32204,woodland hills,CA,91364,1400,COD/COP,2445,1,2018 ford f-150,Runs,ENCLOSED,2023-02-22,30407606-em,no comment,EZ MUVERS LLC,(786) 550-0950,info@ezmuvers.com,100.0,Jacksonville,Los Angeles - Long Beach - Anaheim,30.314597,-81.6816,34.154169,-118.59944,02_22_2023_16_32
PICKUP,jacksonville,FL,32204,san diego,CA,92117,700,COD/COP,2340,1,2018 ford f-150,Runs,ENCLOSED,2023-02-22,30461430-ug,call me or text me 7867856018,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,99.2,Jacksonville,San Diego - Carlsbad - San Marcos,30.314597,-81.6816,32.818899,-117.197766,02_22_2023_16_32
CAR,jensen beach,FL,34957,branson,MO,65616,1000,COD/COP,1187,1,1961 auston healy sprite,Runs,ENCLOSED,2023-02-22,1432,Not specified,A2Z Transport LLC,(360) 281-9086,a2zeeetransport@gmail.com,100.0,Port St. Lucie,Not specified,27.296988,-80.238806,36.665488,-93.241526,02_22_2023_16_32
SUV,Jupiter,FL,33458,Spicewood,TX,78669,1000,COD/COP,1295,1,2005 land rover range rover sport,Runs,ENCLOSED,2023-02-23,181Sport Text/Call 818-396-6416 - Rico,Uship Payment,Philam Transport,(818) 826-3216,gilbert@philamtransport.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Austin - Round Rock - San Marcos,26.936947,-80.135437,30.426811,-98.124323,02_22_2023_16_32
CAR,Jupiter,FL,33458,Coram,NY,11727,675,COD/COP,1272,1,2011 chevrolet corvette,Inop,ENCLOSED,2023-02-21,11447475,Frank Steven || 470 560-3906,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.7,Miami - Fort Lauderdale - Pompano Beach,New York - Northern New Jersey - Long Island,26.936947,-80.135437,40.877764,-73.00421,02_22_2023_16_32
CAR,jupiter,FL,33458,coram,NY,11727,1000,COD/COP,1272,1,2011 chevrolet corvette,Inop,ENCLOSED,2023-02-23,30822728-yf,ct david 702 847-6241,Yellowfin Logistics LLC,(888) 223-5038,ben@yellowfinlogistics.com,99.7,Miami - Fort Lauderdale - Pompano Beach,New York - Northern New Jersey - Long Island,26.936947,-80.135437,40.877764,-73.00421,02_22_2023_16_32
CAR,Key West,FL,33040,Fernandina Beach,FL,32034,450,COD/COP,538,1,2005 electric golf cart,Runs,ENCLOSED,2023-03-01,11414892,txt 754-799-4790,"Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Not specified,Jacksonville,24.600416,-81.857909,30.62019,-81.505612,02_22_2023_16_32
CAR,lake wales,FL,33898,pamplin,VA,23958,500,COD/COP,799,1,1931 plymouth 3 window coupe,Runs,ENCLOSED,2023-02-23,30612099-dn,call or text 786-870-4301,Dynamic Auto Movers LLC,(305) 204-9559,support@dynamicautomovers.com,100.0,Lakeland,Lynchburg,27.9021,-81.389515,37.276263,-78.620482,02_22_2023_16_32
CAR,Lakeland,FL,33805,New Britain,CT,06051,500,COD/COP,1245,1,2011 porsche 911,Runs,ENCLOSED,2023-02-28,id 306,text 413-203-6806,"Kwik Trans, Inc",(413) 455-3958,kwiktransinc@gmail.com,99.7,Lakeland,Hartford - West Hartford - East Hartford,28.094722,-81.945372,41.667447,-72.770214,02_22_2023_16_32
CAR,Lutz,FL,33559,Quinlan,TX,75474,800,FIFTEEN_BUSINESS_DAYS,1058,1,1968 pontiac firebird,Runs,ENCLOSED,2023-02-23,11482283,Text Ethan (918)-894-6076,ASAP Transport Solutions LLC,(800) 757-1178,billing@asaptransportsolutions.com,100.0,Tampa - St. Petersburg - Clearwater,Dallas - Fort Worth - Arlington,28.154743,-82.400237,32.922453,-96.089521,02_22_2023_16_32
CAR,Marathon,FL,33050,Coldwater,MI,49036,700,COD/COP,1481,1,2010 bed and dressing table,Runs,ENCLOSED,2023-02-22,64423,Picture available Call or Text 713-470-6157,Bridge-Way Logistics LLC,(713) 470-6157,bridge.way1999@gmail.com,100.0,Not specified,Not specified,24.766152,-80.968028,41.906472,-85.043035,02_22_2023_16_32
CAR,Miami,FL,33129,Atlanta,GA,30327,500,COD/COP,673,1,2017 aston martin db11,Runs,ENCLOSED,2023-02-25,Not specified,Not specified,Autostar Credit Corp,(786) 346-1687,autostarcreditcorp@gmail.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Atlanta - Sandy Springs - Marietta,25.75226,-80.202448,33.864887,-84.423887,02_22_2023_16_32
SUV,miami,FL,33166,sandwich,MA,02563,1050,COD/COP,1525,1,1982 toyota land cruiser,Runs,ENCLOSED,2023-02-21,r569269,call or request online: v2d&period;io/1nrfy8,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Miami - Fort Lauderdale - Pompano Beach,Barnstable Town,25.835822,-80.301342,41.71962,-70.477866,02_22_2023_16_32
CAR,Miami,FL,33143,Burlington,VT,05401,1125,COD/COP,1592,1,2022 honda hr-v,Runs,ENCLOSED,2023-02-22,hon enc,561-543-5158 text/call,Priority Auto Relocations Inc,(561) 237-5059,info@priorityautorelocations.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Burlington - South Burlington,25.703525,-80.289967,44.484133,-73.247857,02_22_2023_16_32
SUV,Miami,FL,33101,Chicago,IL,60602,1500,TEN_BUSINESS_DAYS,1377,1,2023 mercedes-benz gl43 amg,Runs,ENCLOSED,2023-03-07,11459176,"pu Naples, FL 34110 to Decatur, IL 62526",All American Trucking & Transport Inc,(650) 443-2020,dispatch@moveauto.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Chicago - Naperville - Joliet,25.7738,-80.1936,41.883225,-87.627261,02_22_2023_16_32
SUV,Miami,FL,33130,El Paso,TX,79938,1000,COD/COP,1938,1,2022 land rover range rover,Runs,ENCLOSED,2023-03-06,2022 Rovert text 9545343490,Not available until 03/06 ,Trusting Trucking LLC,(818) 322-5994,trustingtrucking1@gmail.com,100.0,Miami - Fort Lauderdale - Pompano Beach,El Paso,25.766522,-80.203585,31.855168,-106.02837,02_22_2023_16_32
SUV,Miami,FL,33178,Houston,TX,77063,1200,COD/COP,1206,1,2002 hummer hummer,Runs,ENCLOSED,2023-02-22,ADLR64,Please call/text  Andreé at 325-225-0676 (ENGLISH/ESPAÑOL),Easy Peasy USA Logistics LLC,(814) 954-0274,support@easypeasyusalogistics.com,87.5,Miami - Fort Lauderdale - Pompano Beach,Houston - Sugar Land - Baytown,25.843972,-80.410369,29.739926,-95.523755,02_22_2023_16_32
PICKUP,Miami,FL,33177,Jacksonville,FL,32099,500,FIVE_BUSINESS_DAYS,374,1,2022 chevrolet silverado 1500,Runs,ENCLOSED,2023-02-22,11419252,SMS 786-228-5373 Dispatch 888-802-8250. TWIC CARD NEEDED.,AutoStar Transport Express LLC,(888) 802-8250,dispatch@autostartransport.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Jacksonville,25.597877,-80.40353,30.3383,-81.7706,02_22_2023_16_32
CAR,Miami,FL,33101,Modesto,CA,95350,1100,COD/COP,2972,1,2007 lamborghini gallardo,Runs,ENCLOSED,2023-02-22,11226066,Richard 470-560-3627 Asap,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.7,Miami - Fort Lauderdale - Pompano Beach,Modesto,25.7738,-80.1936,37.667655,-121.014765,02_22_2023_16_32
SUV,miami,FL,33131,demarest,NJ,07627,900,COD/COP,1304,1,2022 bmw x6,Runs,ENCLOSED,2023-02-28,263117-74420,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Miami - Fort Lauderdale - Pompano Beach,New York - Northern New Jersey - Long Island,25.765482,-80.188406,40.954255,-73.956208,02_22_2023_16_32
SUV,miami,FL,33143,mill valley,CA,94941,1450,COD/COP,3140,1,2020 jeep grand cherokee,Runs,ENCLOSED,2023-02-27,1723713,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Miami - Fort Lauderdale - Pompano Beach,San Francisco - Oakland - Fremont,25.703525,-80.289967,37.891792,-122.566862,02_22_2023_16_32
CAR,Miami,FL,33172,Stockton,CA,95212,1400,COD/COP,3084,1,2013 rolls royce ghost,Runs,ENCLOSED,2023-02-22,6910,http:iTruckify.com/gm6s6 561-945-5530 Text Order # company n,Full Service Auto Transport LLC,(561) 945-5530,fullserviceautotransport@gmail.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Stockton,25.789886,-80.361262,38.037508,-121.223506,02_22_2023_16_32
CAR,miami,FL,33186,syracuse,NY,13210,1100,COD/COP,1436,1,2013 porsche 911,Runs,ENCLOSED,2023-03-02,1729880,call/text 224-300-5380,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Syracuse,25.656028,-80.414856,43.029922,-76.126225,02_22_2023_16_32
SUV,Miami,FL,33143,Jackson,WY,83001,2150,TEN_BUSINESS_DAYS,2556,1,2022 ford bronco,Runs,ENCLOSED,2023-02-27,6035,Not specified,"C Auto Transport, Inc",(405) 708-1373,c1auto@aol.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Not specified,25.703525,-80.289967,43.449578,-110.545759,02_22_2023_16_32
CAR,miami,FL,33157,boone,NC,28607,400,COD/COP,845,1,2007 saturn sky,Runs,ENCLOSED,2023-02-06,30431251-as,asap 865 344-0782,Albatross Auto Shipping LLC,(865) 381-8015,info@albatrossllc.net,100.0,Miami - Fort Lauderdale - Pompano Beach,Not specified,25.60441,-80.335216,36.225041,-81.656946,02_22_2023_16_32
CAR,miami gardens,FL,33056,chardon,OH,44024,1000,COD/COP,1232,1,1992 mazda miata,Runs,ENCLOSED,2023-03-06,1060020,no delivery before 3/13,Ship A Car Direct,(818) 284-6643,dispatch@honestyfirstautotransport.com,99.7,Miami - Fort Lauderdale - Pompano Beach,Cleveland - Elyria - Mentor,25.948922,-80.245519,41.570124,-81.190731,02_22_2023_16_32
CAR,naples,FL,34114,aiken,SC,29801,500,COD/COP,634,1,2018 chevrolet corvette coupe,Runs,ENCLOSED,2023-02-24,2273722-at,ready feb 24,Ultimate Transport 123,(888) 885-9123 x3,dispatch@ultimatetransport123.com,100.0,Naples - Marco Island,Augusta - Richmond County,26.00557,-81.533029,33.601929,-81.661132,02_22_2023_16_32
SUV,naples,FL,34119,emmett,ID,83617,2000,COD/COP,2819,1,2018 jeep wrangler 4 door,Runs,ENCLOSED,2023-02-23,30464800-ob,calltext 302 206-2928,Ocean Blue Logistics,(302) 206-2686,info@oceanbluego.com,99.2,Naples - Marco Island,Boise City - Nampa,26.267982,-81.713744,43.946159,-116.492729,02_22_2023_16_32
SUV,naples,FL,34105,hawthorn woods,IL,60047,1000,COD/COP,1364,1,2020 tesla model x,Runs,ENCLOSED,2023-02-27,5649,Not specified,Route Runners Logistics Inc,(516) 776-9502,dispatch@routerunnerslogistics.com,98.3,Naples - Marco Island,Chicago - Naperville - Joliet,26.186046,-81.761076,42.209954,-88.044556,02_22_2023_16_32
SUV,Naples,FL,34110,Decatur,IL,62526,1500,TEN_BUSINESS_DAYS,1209,1,2023 mercedes-benz gl43 amg,Runs,ENCLOSED,2023-03-07,11459172,CALL 650-443-2020,All American Trucking & Transport Inc,(650) 443-2020,dispatch@moveauto.com,100.0,Naples - Marco Island,Decatur,26.299119,-81.78955,39.905379,-89.008816,02_22_2023_16_32
CAR,Naples,FL,34101,Antioch,CA,94531,1000,COD/COP,3041,1,2016 tesla s,Runs,ENCLOSED,2023-02-22,11377210,TEXT FAST DISPATCH 737-2761062,GP Auto Logistics,(512) 503-1654,info@gpautologistics.com,98.5,Naples - Marco Island,San Francisco - Oakland - Fremont,26.1418,-81.795,37.956612,-121.785171,02_22_2023_16_32
CAR,Naples,FL,34108,Sterling,VA,20166,800,THIRTY_BUSINESS_DAYS,1065,1,2015 ferrari california,Runs,ENCLOSED,2023-02-23,NH2005,Dispatch text 774-318-0023,AutoCarGo,(508) 909-6615,andrew@autocargoco.com,100.0,Naples - Marco Island,Washington - Arlington - Alexandria,26.244492,-81.808154,38.982834,-77.471524,02_22_2023_16_32
CAR,Naples,FL,34103,Spencer,TN,38585,700,COD/COP,789,1,2017 chevrolet corvette,Runs,ENCLOSED,2023-03-07,10277740,Call / Text 954-210-7613,Nationwide Transport Services LLC,(754) 732-0333,central@nationwidetransportservices.com,100.0,Naples - Marco Island,Not specified,26.191556,-81.804294,35.68486,-85.408968,02_22_2023_16_32
PICKUP,new prt rchy,FL,34654,massapequa,NY,11758,900,COD/COP,1165,1,1949 ford f-1,Runs,ENCLOSED,2023-02-26,146501,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Tampa - St. Petersburg - Clearwater,New York - Northern New Jersey - Long Island,28.299046,-82.625357,40.683118,-73.455121,02_22_2023_16_32
CAR,Orlando,FL,32811,Boynton Beach,FL,33436,200,COD/COP,182,1,2016 lamborghini huracan,Runs,ENCLOSED,2023-02-24,Not specified,Not specified,Falcon Motor Group LLC,(407) 715-0100,will@falconmotorgroup.com,98.5,Orlando - Kissimmee - Sanford,Miami - Fort Lauderdale - Pompano Beach,28.514038,-81.442552,26.527764,-80.110461,02_22_2023_16_32
CAR,orlando,FL,32801,roslyn,NY,11576,800,COD/COP,1114,1,1966 ac shelby cobra,Inop,ENCLOSED,2023-03-01,267045-74969,"origin: palm coast,fl 32164",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Orlando - Kissimmee - Sanford,New York - Northern New Jersey - Long Island,28.544608,-81.374546,40.794386,-73.648425,02_22_2023_16_32
CAR,Orlando,FL,32802,San Antonio,TX,78284,850,COD/COP,1162,1,2018 chevrolet camaro,Runs,ENCLOSED,2023-02-22,4140 - delivery Fredericksburg,Not specified,Blue Horse LLC,(404) 987-7506,bluehorsellc@hotmail.com,100.0,Orlando - Kissimmee - Sanford,San Antonio - New Braunfels,28.5383,-81.3794,29.5254,-98.4252,02_22_2023_16_32
CAR,ORLANDO,FL,32811,OGDENSBURG,NY,13669,1200,TWO_BUSINESS_DAYS,1349,1,2020 ford shelby gt350,Runs,ENCLOSED,2023-02-25,BS91866,Not specified,Blue Star Auto Movers,(954) 717-9884,dtorres@bluestarautomovers.com,99.9,Orlando - Kissimmee - Sanford,Not specified,28.514038,-81.442552,44.674961,-75.482229,02_22_2023_16_32
CAR,palm bay,FL,32907,franklin,TN,37064,600,COD/COP,761,1,2020 chevrolet corvette stingray,Runs,ENCLOSED,2023-02-27,30436185-st,felix 3328953600,SAFEEDS TRANSPORT INC,(315) 314-4337,info@safeeds.us,100.0,Palm Bay - Melbourne - Titusville,Nashville-Davidson - Murfreesboro - Franklin,28.020872,-80.685406,35.883237,-86.961133,02_22_2023_16_32
SUV,Palm Beach,FL,33480,Easton,CT,06612,900,COD/COP,1297,1,2023 land rover range rover,Runs,ENCLOSED,2023-02-23,4957,Not specified,"A-AAA Auto Transport,LLC",(646) 522-4251,ian@autocarmover.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Bridgeport - Stamford - Norwalk,26.678858,-80.039237,41.276709,-73.305702,02_22_2023_16_32
CAR,palm coast,FL,32164,roslyn,NY,11576,800,COD/COP,1033,1,1966 ac shelby cobra,Inop,ENCLOSED,2023-03-01,267045-74968,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Deltona - Daytona Beach - Ormond Beach,New York - Northern New Jersey - Long Island,29.4803,-81.213952,40.794386,-73.648425,02_22_2023_16_32
CAR,Palm Coast,FL,32137,San Ramon,CA,94583,1700,COD/COP,2819,1,1955 cadillac eldorado,Runs,ENCLOSED,2023-02-22,11283198,call & text 7705733711 / ASAP,Cheapautotrans Inc,(770) 881-7185,info@cheapautotrans.com,96.3,Deltona - Daytona Beach - Ormond Beach,San Francisco - Oakland - Fremont,29.572466,-81.315047,37.769922,-122.001446,02_22_2023_16_32
CAR,Palm Harbor,FL,34683,Maricopa,AZ,85139,1602,TEN_BUSINESS_DAYS,2095,1,1967 chevrolet camaro,Inop,ENCLOSED,2023-02-22,Ready Today 2-22 Just a roller,Not specified,American Auto Transfers LLC,(408) 418-2921,amautotransfers14@gmail.com,99.8,Tampa - St. Petersburg - Clearwater,Phoenix - Mesa - Glendale,28.085862,-82.762398,32.96189,-112.122167,02_22_2023_16_32
CAR,Palmetto,FL,34221,Milton,FL,32583,450,COD/COP,481,1,1966 ford mustang,Runs,ENCLOSED,2023-02-23,29586905,http:iTruckify.com/oojpt Flat Rate,Easy Auto Ship LLC,(330) 208-2431,dispatch@easyautoship.net,100.0,North Port - Bradenton - Sarasota,Pensacola - Ferry Pass - Brent,27.574568,-82.549598,30.566126,-86.970229,02_22_2023_16_32
CAR,Pompano Beach,FL,33064,Marietta,GA,30067,700,COD/COP,645,1,2021 porsche taycan,Runs,ENCLOSED,2023-02-27,11408071,Not specified,Shiplux LLC,(305) 517-3456,admin@shiplux.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Atlanta - Sandy Springs - Marietta,26.278344,-80.116324,33.933184,-84.462904,02_22_2023_16_32
CAR,Pompano Beach,FL,33069,Casselberry,FL,32707,325,COD/COP,210,1,2012 ferrari california,Runs,ENCLOSED,2023-02-22,12 F.California,Not specified,THE NEW AUTO TOY STORE LLC,(407) 406-4124,autotoys123@aol.com,98.5,Miami - Fort Lauderdale - Pompano Beach,Orlando - Kissimmee - Sanford,26.241801,-80.164602,28.661596,-81.31389,02_22_2023_16_32
SUV,Pompano Beach,FL,33062,Leominster,MA,01453,1100,COD/COP,1464,1,2022 maserati levante,Runs,ENCLOSED,2023-02-27,372,Delivered not earlier than 3/4,Dreamline Logistics LLC,(857) 201-0302,info@dreamline-logistics.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Worcester,26.254974,-80.091909,42.524468,-71.772212,02_22_2023_16_32
CAR,riviera beach,FL,33407,duluth,GA,30097,550,COD/COP,621,1,2023 lucid air,Runs,ENCLOSED,2023-02-24,1728186,Not specified,Montway LLC- Logistics,(224) 300-5433,logistics@montway.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Atlanta - Sandy Springs - Marietta,26.757242,-80.090772,34.028646,-84.146826,02_22_2023_16_32
CAR,riviera beach,FL,33407,rock hill,SC,29730,600,COD/COP,636,1,2023 lucid air,Runs,ENCLOSED,2023-02-24,1727706,"actual del in hilton head,sc 29928.",Montway LLC- Logistics,(224) 300-5433,logistics@montway.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Charlotte - Gastonia - Rock Hill,26.757242,-80.090772,34.885711,-81.020911,02_22_2023_16_32
CAR,riviera beach,FL,33407,hilton head,SC,29928,600,COD/COP,459,1,2023 lucid air,Runs,ENCLOSED,2023-02-24,1726919,Not specified,Montway LLC- Logistics,(224) 300-5433,logistics@montway.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Not specified,26.757242,-80.090772,32.172838,-80.748747,02_22_2023_16_32
CAR,Saint Cloud,FL,34772,Sonora,CA,95370,1600,COD/COP,2779,1,1973 ford thunderbird,Runs,ENCLOSED,2023-02-22,thunderbird213,Not specified,Valet Auto Transport,(231) 577-9050,joe@valetautotransport.com,100.0,Orlando - Kissimmee - Sanford,Not specified,28.15704,-81.25345,37.98387,-120.389676,02_22_2023_16_32
CAR,Saint Petersburg,FL,33709,Morton Grove,IL,60053,600,COD/COP,1211,1,2018 kia soul,Runs,ENCLOSED,2023-03-03,2416,Please call or text 855 500 7447 or 773 818 5887,ExecuShip Auto Transport,(773) 818-5887,steven@execuship.com,100.0,Tampa - St. Petersburg - Clearwater,Chicago - Naperville - Joliet,27.819915,-82.731266,42.038694,-87.793083,02_22_2023_16_32
CAR,Sarasota,FL,34231,Bettendorf,IA,52722,1200,FIFTEEN_BUSINESS_DAYS,1301,1,2019 porsche 911 targa,Runs,ENCLOSED,2023-03-02,165020,Cannot deliver before the 9th Book on super-lb.com/yql2kN,Dealers Choice Auto Transport,(561) 686-5225,info@dcat.com,99.7,North Port - Bradenton - Sarasota,Davenport - Moline - Rock Island,27.255856,-82.517414,41.565051,-90.455908,02_22_2023_16_32
SUV,Sarasota,FL,34233,Lone Tree,CO,80124,1400,COD/COP,1925,1,2023 volkswagen tiguan,Runs,ENCLOSED,2023-02-27,11329584,"TXT/call ref#, name, and dates 7174170620","Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,North Port - Bradenton - Sarasota,Denver - Aurora,27.283988,-82.472932,39.516974,-104.935784,02_22_2023_16_32
CAR,sarasota,FL,34231,osage beach,MO,65065,1125,COD/COP,1247,1,2023 toyota gr 86,Runs,ENCLOSED,2023-02-28,r564214,call or request online: v2d&period;io/1nrggn,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,North Port - Bradenton - Sarasota,Not specified,27.255856,-82.517414,38.121778,-92.671313,02_22_2023_16_32
CAR,sarasota,FL,34231,osage beach,MO,65065,1125,COD/COP,1247,1,2023 toyota gr 86,Runs,ENCLOSED,2023-02-28,r564214,Not specified,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,North Port - Bradenton - Sarasota,Not specified,27.255856,-82.517414,38.121778,-92.671313,02_22_2023_16_32
CAR,Sun City Center,FL,33573,Lebanon,OH,45036,600,COD/COP,971,1,2020 club car golf cart ( 2 seater ),Runs,ENCLOSED,2023-03-06,11316610,Not specified,Shiplux LLC,(305) 517-3456,admin@shiplux.com,100.0,Tampa - St. Petersburg - Clearwater,Cincinnati - Middletown,27.731144,-82.361996,39.4537,-84.211576,02_22_2023_16_32
