Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time
SUV,Durham,NC,27703,Miami,FL,33173,700,COD/COP,831,1,1989 land rover defender,Runs,ENCLOSED,2023-02-13,Not specified,Not specified,DLB GME LLC,(786) 685-6443,yourantiquedrive@gmail.com,83.3,Durham,Miami - Fort Lauderdale - Pompano Beach,35.946905,-78.794098,25.701627,-80.35803,02_11_2023_07_58
CAR,Durham,NC,27713,Mountain View,CA,94040,1600,COD/COP,2801,1,2020 porsche taycan,Runs,ENCLOSED,2023-02-14,11213523,"Text ?(754) 223-9567 *Company name, PU and DO dates*","Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Durham,San Jose - Sunnyvale - Santa Clara,35.885691,-78.929493,37.384756,-122.087712,02_11_2023_07_58
CAR,Durham,NC,27707,Norfolk,VA,23501,300,COD/COP,193,1,2003 mercedes benz e320,Inop,ENCLOSED,2023-02-10,11100171,Not specified,American Auto Transport,(954) 278-3873,dispatch@autotransportaat.com,99.8,Durham,Virginia Beach - Norfolk - Newport News,35.948152,-78.955534,36.8511,-76.2784,02_11_2023_07_58
CAR,fairview,NC,28730,san marcos,CA,92078,1400,COD/COP,2344,1,1968 ford mustang,Runs,ENCLOSED,2023-02-11,147289,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Asheville,San Diego - Carlsbad - San Marcos,35.527078,-82.377088,33.122626,-117.179868,02_11_2023_07_58
CAR,garner,NC,27529,gilbert,AZ,85233,1700,COD/COP,2179,1,2018 chevrolet impala,Runs,ENCLOSED,2023-02-17,244163,email will@acmecarshipping.com to book move,Acme Auto Shipping,(469) 464-5725 x2,kevin@acmecarshipping.com,100.0,Raleigh - Cary,Phoenix - Mesa - Glendale,35.646575,-78.5757,33.346281,-111.815402,02_11_2023_07_58
CAR,High Point,NC,27262,Fort Lauderdale,FL,33310,700,FIFTEEN_BUSINESS_DAYS,782,1,2013 ferrari ff,Runs,ENCLOSED,2023-02-10,164851,Book on super-lb.com/R0n8V2,Dealers Choice Auto Transport,(561) 686-5225,info@dcat.com,99.7,Greensboro - High Point,Miami - Fort Lauderdale - Pompano Beach,35.953398,-80.044314,26.1216,-80.1439,02_11_2023_07_58
CAR,leicester,NC,28748,loudon,TN,37774,350,COD/COP,154,1,1987 ferrari 328 hrs,Runs,ENCLOSED,2023-02-14,30577016-uf,no comment,United Freeway Transportation LLC,(610) 756-7472,uftransportation2021@gmail.com,99.8,Asheville,Knoxville,35.651255,-82.765954,35.735636,-84.372617,02_11_2023_07_58
CAR,Lenoir,NC,28645,Lumberton,TX,77657,600,COD/COP,994,1,1988 chevrolet camaro,Runs,ENCLOSED,2023-02-11,4267526,https://link.moverjetlogistics.com/W4mK,Moverjet Logistics LLC,(302) 248-5115,dispatch@moverjetlogistics.com,99.5,Hickory - Lenoir - Morganton,Beaumont - Port Arthur,35.95583,-81.531037,30.232931,-94.194234,02_11_2023_07_58
CAR,Murphy,NC,28906,Chester,NY,10918,400,FIFTEEN_BUSINESS_DAYS,841,1,2005 chevrolet corvette,Runs,ENCLOSED,2023-02-10,TC5041 - TEXT 201-851-2319,Not specified,Troy Car Inc.,(973) 808-8769,dispatch@troycarinc.com,100.0,Not specified,Poughkeepsie - Newburgh - Middletown,35.139744,-84.103558,41.350239,-74.25783,02_11_2023_07_58
SUV,Pittsboro,NC,27312,Colorado Springs,CO,80903,1155,COD/COP,1627,1,2004 toyota 4runner,Runs,ENCLOSED,2023-02-10,11337781,Richard 470-560-3627 Asap,USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Durham,Colorado Springs,35.753878,-79.205479,38.83082,-104.814324,02_11_2023_07_58
CAR,raleigh,NC,27603,dillsburg,PA,17019,450,COD/COP,384,1,1996 acura nsx,Runs,ENCLOSED,2023-02-13,3713,Text if no answer.,"JE Carriers, LLC",(336) 324-8957,djones_dj@hotmail.com,100.0,Raleigh - Cary,York - Hanover,35.683682,-78.664144,40.091179,-77.025104,02_11_2023_07_58
CAR,Whitsett,NC,27377,Plymouth,MI,48170,700,COD/COP,0,1,2022 ford mustang,Runs,ENCLOSED,2023-02-13,MUST HAVE LIFTGATE,Not specified,Vanguard Auto Sales,(248) 880-9656,tracy@vanguardmotorsales.com,100.0,Greensboro - High Point,Detroit - Warren - Livonia,36.037424,-79.607189,42.363519,-83.536643,02_11_2023_07_58
CAR,Winston Salem,NC,27103,West Palm Beach,FL,33413,800,COD/COP,742,1,1985 porsche 928,Inop,ENCLOSED,2023-02-20,11309159,Not specified,Stars & Stripes Transportation Corp,(786) 837-7971,starsandstripescorp@gmail.com,100.0,Winston - Salem,Miami - Fort Lauderdale - Pompano Beach,36.053601,-80.317729,26.66258,-80.151472,02_11_2023_07_58
CAR,Ogallala,NE,69153,Fort Worth,TX,76161,900,COD/COP,796,1,1941 willlys coupe,Runs,ENCLOSED,2023-02-11,text 606 669 0699 to book,private to private,"Scotts Dispatch 4-U Service, Inc.",(866) 314-1357,dispatch@scottsautocarrier.com,99.7,Not specified,Dallas - Fort Worth - Arlington,41.129614,-101.643943,32.7254,-97.3208,02_11_2023_07_58
SUV,OMAHA,NE,68118,SCOTTSDALE,AZ,85255,1350,TWO_BUSINESS_DAYS,1280,1,2022 bentley bentayga,Runs,ENCLOSED,2023-02-09,BS91818,Not specified,Blue Star Auto Movers,(954) 717-9884,dtorres@bluestarautomovers.com,99.9,Omaha - Council Bluffs,Phoenix - Mesa - Glendale,41.263003,-96.180039,33.663643,-111.8085,02_11_2023_07_58
CAR,Omaha,NE,68118,San Francisco,CA,94102,1500,COD/COP,1663,1,2017 audi s7,Runs,ENCLOSED,2023-02-13,11160447,BOOK AHEAD. CALL/TEXT 9413063927. DEALER TO PRIV,Auto Movers USA LLC,(941) 894-6420,info@automoversusa.com,99.6,Omaha - Council Bluffs,San Francisco - Oakland - Fremont,41.263003,-96.180039,37.779392,-122.417738,02_11_2023_07_58
SUV,Bedford,NH,03110,Key Largo,FL,33037,1500,FIFTEEN_BUSINESS_DAYS,1575,1,1964 toyota land cruiser,Runs,ENCLOSED,2023-02-13,9382-CR,Not specified,Executive Auto Transport LLC,(774) 304-1197,executive.autotrans@gmail.com,99.9,Manchester - Nashua,Not specified,42.939248,-71.534653,25.187234,-80.379294,02_11_2023_07_58
SUV,hooksett,NH,03106,rio verde,AZ,85263,1600,COD/COP,2686,1,2018 buick enclave,Runs,ENCLOSED,2023-02-10,ja24549176,Not specified,Movevocity LLC,(305) 907-7152,info@movevocity.com,99.3,Not specified,Phoenix - Mesa - Glendale,43.065957,-71.4372,33.746387,-111.679598,02_11_2023_07_58
CAR,keene,NH,03431,erie,PA,16505,550,COD/COP,473,1,1997 cadillac deville,Runs,ENCLOSED,2023-01-21,30551619-uf0,no comment,United Freeway Transportation LLC,(610) 756-7472,uftransportation2021@gmail.com,99.8,Not specified,Erie,42.976078,-72.276523,42.113985,-80.148263,02_11_2023_07_58
CAR,merrimack,NH,03054,grants pass,OR,97527,2200,COD/COP,3157,1,1971 plymouth duster,Runs,ENCLOSED,2023-02-10,1057080,get it 24/7 http:carshyp.com/crp/v7jh,Ship A Car Direct,(818) 284-6643,dispatch@honestyfirstautotransport.com,99.7,Manchester - Nashua,Not specified,42.851797,-71.514782,42.407716,-123.39724,02_11_2023_07_58
CAR,nashua,NH,03060,holly springs,NC,27540,950,IMMEDIATELY,768,1,2019 bmw i8,Runs,ENCLOSED,2023-02-14,6015,contract on file with customer we do not post loads without.,Haulible LLC,(913) 469-9651,info@haulible.com,100.0,Manchester - Nashua,Raleigh - Cary,42.734521,-71.462396,35.604561,-78.861222,02_11_2023_07_58
CAR,Absecon,NJ,08201,Port Saint Lucie,FL,34986,800,COD/COP,1117,1,2021 tomberlin golf cart,Runs,ENCLOSED,2023-02-25,11250269,Please call 561-200-3777 x2  24/7 ,Relocation Gurus LLC,(305) 564-2983,support@relocationgurus.com,93.1,Atlantic City,Port St. Lucie,39.417806,-74.502952,27.334112,-80.411474,02_11_2023_07_58
CAR,asbury park,NJ,07712,bonney lake,WA,98391,1800,COD/COP,2910,1,2014 audi s4,Runs,ENCLOSED,2023-02-14,UP20510 uship payment,Not specified,Tempus Logix,(818) 942-7020,dispatchtempuslogix@gmail.com,100.0,New York - Northern New Jersey - Long Island,Seattle - Tacoma - Bellevue,40.246726,-74.049037,47.172383,-122.174216,02_11_2023_07_58
CAR,Atlantic City,NJ,08401,Rio Rancho,NM,87144,1900,FIVE_BUSINESS_DAYS,2021,1,2023 chevrolet corvette,Runs,ENCLOSED,2023-02-20,11078451,SIGNED CONTRACT.,East West Auto Transport,(781) 763-7447,aperry@eastwestautotransport.com,100.0,Atlantic City,Albuquerque,39.371579,-74.452032,35.309335,-106.676598,02_11_2023_07_58
CAR,beach haven,NJ,08008,punta gorda,FL,33950,900,COD/COP,1212,1,2023 bmw m8 gran coupe,Runs,ENCLOSED,2023-02-07,30469047-cg0,call and sms jerry-727 350-6071,Us Car-Go Freight Logistics LLC,(727) 350-7955,info@uscargofreight.com,99.5,New York - Northern New Jersey - Long Island,Punta Gorda,39.637942,-74.198938,26.912444,-82.03396,02_11_2023_07_58
CAR,beverly,NJ,08010,fayetteville,WV,25840,700,COD/COP,476,1,2020 fiat 124 coupe,Runs,ENCLOSED,2023-02-11,30412569-aa,dealer to customer,Advantage Auto Transport,(954) 254-0704,wisdom92@gmail.com,99.8,Philadelphia - Camden - Wilmington,Not specified,40.048572,-74.916366,38.034008,-81.021452,02_11_2023_07_58
PICKUP,dunellen,NJ,08812,alvin,TX,77511,1700,COD/COP,1621,1,2023 ford bronco,Runs,ENCLOSED,2023-02-10,362323,call 615-392-4100 txt 615-466-5336 include order id and co,Wholesale Express LLC,(615) 392-4100,dispatch@wholesaleinc.com,99.6,New York - Northern New Jersey - Long Island,Houston - Sugar Land - Baytown,40.599805,-74.484271,29.393818,-95.245138,02_11_2023_07_58
CAR,englishtown,NJ,07726,lake worth,FL,33462,2000,COD/COP,1196,1,2020 home stuff home stuff,Runs,ENCLOSED,2023-02-13,30424803-st,text me 3152341200 3 car hauler enclosed,SAFEEDS TRANSPORT INC,(315) 314-4337,info@safeeds.us,100.0,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.276909,-74.362408,26.574566,-80.075928,02_11_2023_07_58
CAR,fair lawn,NJ,07410,santa rosa beach,FL,32459,1400,TEN_BUSINESS_DAYS,1216,1,2018 audi r8,Runs,ENCLOSED,2023-02-10,lt-32011,liftgate needed.deliver 17th-19th,Loyal Transportation,(845) 926-1746,loyaltransport@hotmail.com,100.0,New York - Northern New Jersey - Long Island,Crestview - Fort Walton Beach - Destin,40.936252,-74.119497,30.361486,-86.159116,02_11_2023_07_58
SUV,frenchtown,NJ,08825,san antonio,TX,78215,1300,TWO_BUSINESS_DAYS,1776,1,1990 mercedes-benz 250gd,Runs,ENCLOSED,2023-02-08,EMC-BHULLARTX,TEXT 917-397-6335 FOR DISPATCH,Allied CHB Inc,(917) 397-6335,alex@alliedchb.com,100.0,New York - Northern New Jersey - Long Island,San Antonio - New Braunfels,40.508317,-75.014244,29.442018,-98.481652,02_11_2023_07_58
CAR,hasbrouck heights,NJ,07604,ooltewah,TN,37363,900,COD/COP,809,1,1997 bentley brooklands,Runs,ENCLOSED,2023-02-13,1722453,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,New York - Northern New Jersey - Long Island,Chattanooga,40.862624,-74.074318,35.11844,-85.074159,02_11_2023_07_58
CAR,hasbrouck heights,NJ,07604,poway,CA,92064,1600,COD/COP,2824,1,2009 cadillac xlr,Runs,ENCLOSED,2023-02-20,30203,have contract full pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,New York - Northern New Jersey - Long Island,San Diego - Carlsbad - San Marcos,40.862624,-74.074318,32.993538,-117.017138,02_11_2023_07_58
CAR,Jackson,NJ,08527,Carson City,NV,89705,1800,COD/COP,2733,1,1970 plymouth cuda,Runs,ENCLOSED,2023-02-13,210410,Not specified,Exclusive Auto Transport LLC,(413) 477-1079,exclusiveauto68@gmail.com,100.0,New York - Northern New Jersey - Long Island,Not specified,40.102318,-74.354874,39.08267,-119.827304,02_11_2023_07_58
CAR,Kearny,NJ,07032,RICHARDSON,TX,75082,1400,TWO_BUSINESS_DAYS,1538,1,2018 toyota corolla,Runs,ENCLOSED,2023-02-17,R42452,Not specified,Bluestar Corporate Relocation Services,(818) 379-7356 x2,rmills@bluestarrelo.com,100.0,New York - Northern New Jersey - Long Island,Dallas - Fort Worth - Arlington,40.751805,-74.119776,32.99272,-96.664312,02_11_2023_07_58
CAR,Maple Shade,NJ,08052,Wake Forest,NC,27587,600,COD/COP,401,1,1983 porsche 911,Runs,ENCLOSED,2023-02-13,Not specified,Please text only  for Dispatch,Performance Car Travel LLC,(847) 220-4138,eliot@performancecartravel.com,100.0,Philadelphia - Camden - Wilmington,Raleigh - Cary,39.949884,-74.992983,35.981296,-78.550181,02_11_2023_07_58
CAR,Maywood,NJ,07607,Miami,FL,33161,1100,COD/COP,1283,1,2017 lamborghini huracan,Runs,ENCLOSED,2023-02-18,11216064,Not specified,GP Auto Logistics,(512) 503-1654,info@gpautologistics.com,98.5,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.902152,-74.06149,25.894301,-80.181814,02_11_2023_07_58
CAR,Middlesex,NJ,08846,Albuquerque,NM,87106,1500,FIVE_BUSINESS_DAYS,1976,1,2002 ferrari 360,Runs,ENCLOSED,2023-02-13,360-NJ-NM,please text 908-229-7074 for dispatch,Sixty Four Motorcars LLC,908-229-7074,64motorcars@gmail.com,99.4,New York - Northern New Jersey - Long Island,Albuquerque,40.574029,-74.498354,35.062202,-106.619756,02_11_2023_07_58
CAR,Middlesex,NJ,08846,Salt Lake City,UT,84124,1700,FIVE_BUSINESS_DAYS,2155,1,2020 audi s6,Runs,ENCLOSED,2023-02-13,S6-NJ-UT,please text 908-229-7074 for dispatch,Sixty Four Motorcars LLC,908-229-7074,64motorcars@gmail.com,99.4,New York - Northern New Jersey - Long Island,Salt Lake City,40.574029,-74.498354,40.67642,-111.731053,02_11_2023_07_58
CAR,Newark,NJ,07114,Peachtree City,GA,30269,700,COD/COP,906,1,"2020 wink sprout solar (8' l, 4' w, 5' h) 798 lbs",Runs,ENCLOSED,2023-02-11,10465177,Not specified,Haul Away Auto Transport Inc,(754) 201-2242,info@haulawayautotransport.com,98.7,New York - Northern New Jersey - Long Island,Atlanta - Sandy Springs - Marietta,40.697442,-74.166362,33.390811,-84.572608,02_11_2023_07_58
CAR,newark,NJ,07104,houston,TX,77041,900,COD/COP,1639,1,1968 chevrolet corvette,Runs,ENCLOSED,2023-02-13,4254956,text 9047197602,Getcarrier LLC,(203) 774-9777,dispatch@getcarrier.com,99.9,New York - Northern New Jersey - Long Island,Houston - Sugar Land - Baytown,40.767098,-74.166826,29.873022,-95.565545,02_11_2023_07_58
PICKUP,oakhurst,NJ,07755,matthews,NC,28104,800,COD/COP,622,1,2023 cadillac escalade,Runs,ENCLOSED,2023-02-10,79390,Not specified,Dispatch-Dudes,(786) 771-3654,benkats@me.com,100.0,New York - Northern New Jersey - Long Island,Charlotte - Gastonia - Rock Hill,40.2636,-74.02166,35.074212,-80.686885,02_11_2023_07_58
CAR,Pennington,NJ,08534,Grayson,GA,30017,1100,COD/COP,821,1,2019 lamborghini svj,Runs,ENCLOSED,2023-02-10,19-SVJ Must have over 500k Insurance,Not specified,Interstate Motorsport LLC,(609) 239-7800,danielle@interstatemotorsport.com,100.0,Trenton - Ewing,Atlanta - Sandy Springs - Marietta,40.328228,-74.79563,33.886536,-83.960086,02_11_2023_07_58
SUV,Rahway,NJ,07065,Atlanta,GA,30328,750,COD/COP,868,1,2017 bentley bentayga,Runs,ENCLOSED,2023-02-11,11152887,James (404) 446-3921 Ready asap,USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,New York - Northern New Jersey - Long Island,Atlanta - Sandy Springs - Marietta,40.608682,-74.280353,33.934558,-84.395657,02_11_2023_07_58
SUV,ridgewood,NJ,07450,aventura,FL,33180,850,COD/COP,1286,1,2022 audi q5,Runs,ENCLOSED,2023-02-21,146545,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.98145,-74.110992,25.959732,-80.142,02_11_2023_07_58
CAR,Westwood,NJ,07675,Columbia,SC,29201,1255,TEN_BUSINESS_DAYS,751,1,2009 porsche cayman s,Runs,ENCLOSED,2023-02-14,11246768,"deliver Murrells Inlet, SC 29576",All American Trucking & Transport Inc,(650) 443-2020,dispatch@moveauto.com,100.0,New York - Northern New Jersey - Long Island,Columbia,41.009864,-74.007072,33.986628,-81.024826,02_11_2023_07_58
CAR,Westwood,NJ,07675,Miami,FL,33101,1255,TEN_BUSINESS_DAYS,1309,1,2009 porsche cayman s,Runs,ENCLOSED,2023-02-14,11246784,"deliver Murrells Inlet, SC 29576",All American Trucking & Transport Inc,(650) 443-2020,dispatch@moveauto.com,100.0,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,41.009864,-74.007072,25.7738,-80.1936,02_11_2023_07_58
CAR,Westwood,NJ,07675,Murrells Inlet,SC,29576,1255,TEN_BUSINESS_DAYS,707,1,2009 porsche cayman s,Runs,ENCLOSED,2023-02-14,11246765,Not specified,All American Trucking & Transport Inc,(650) 443-2020,dispatch@moveauto.com,100.0,New York - Northern New Jersey - Long Island,Myrtle Beach - Conway - North Myrtle Beach,41.009864,-74.007072,33.563028,-79.054258,02_11_2023_07_58
CAR,Woodland Park,NJ,07424,Norwalk,CA,90650,1500,COD/COP,2778,1,2017 lexus 200 t,Runs,ENCLOSED,2023-02-17,jojo-6074, Call or Text 609-553-5029 For Dispatch,ICAT AUTO SHIPPING LLC,Please Check Listing,ironcladtrans@gmail.com,99.9,New York - Northern New Jersey - Long Island,Los Angeles - Long Beach - Anaheim,40.88356,-74.216776,33.90725,-118.075758,02_11_2023_07_58
CAR,Alamogordo,NM,88310,Enterprise,AL,36330,1000,COD/COP,1319,1,2002 honda s2000,Runs,ENCLOSED,2023-02-25,11152746,Text or Call 954-406-1882 SIGNED CONTRACT,"Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Not specified,Not specified,32.769898,-106.098978,31.368425,-85.869335,02_11_2023_07_58
CAR,Albuquerque,NM,87114,Davie,FL,33314,1300,COD/COP,1956,1,2023 chevrolet corvette,Runs,ENCLOSED,2023-02-18,Not specified,Not specified,Hummer Connections Inc D.B.A Prime One Motorsports,(305) 775-7811,info@primeonemotorsports.com,96.4,Albuquerque,Miami - Fort Lauderdale - Pompano Beach,35.125938,-106.799894,26.069628,-80.224512,02_11_2023_07_58
CAR,Albuquerque,NM,87120,Mesa,AZ,85204,450,COD/COP,425,1,1972 olsmobile 442 (manual),Runs,ENCLOSED,2023-02-13,11327698,Text Ethan (918)-894-6076 CASH ON PICK UP,ASAP Transport Solutions LLC,(800) 757-1178,billing@asaptransportsolutions.com,100.0,Albuquerque,Phoenix - Mesa - Glendale,35.123559,-106.761221,33.397254,-111.78584,02_11_2023_07_58
CAR,Albuquerque,NM,87110,Granville,MA,01034,2050,COD/COP,2139,1,1969 ford mustang,Runs,ENCLOSED,2023-02-17,22924,Call or text Ron 954-243-2295,Sweet Spot Transport,(954) 243-2295,ronaldjstewart@gmail.com,100.0,Albuquerque,Springfield,35.109102,-106.577492,42.092408,-72.949682,02_11_2023_07_58
CAR,Rio Rancho,NM,87124,Lowell,MA,01853,1400,COD/COP,0,1,2019 mazda miata,Runs,ENCLOSED,2023-02-12,5998,Not specified,"A-AAA Auto Transport,LLC",(646) 522-4251,ian@autocarmover.com,100.0,Albuquerque,Boston - Cambridge - Quincy,35.284205,-106.746147,42.6435,-71.3101,02_11_2023_07_58
CAR,Boulder City,NV,89005,Portland,OR,97229,1000,FIVE_BUSINESS_DAYS,1053,1,1969 chevrolet corvette,Runs,ENCLOSED,2023-02-13,2957,Not specified,Safe Way Auto Trans,(270) 388-4657,paul.mullen@safewayautotransport.com,99.7,Las Vegas - Paradise,Portland - Vancouver - Hillsboro,35.92822,-114.832658,45.554376,-122.811306,02_11_2023_07_58
CAR,Carson City,NV,89705,Jackson,NJ,08527,1800,COD/COP,2733,1,1965 dodge coronet,Runs,ENCLOSED,2023-02-13,210411,Not specified,Exclusive Auto Transport LLC,(413) 477-1079,exclusiveauto68@gmail.com,100.0,Not specified,New York - Northern New Jersey - Long Island,39.08267,-119.827304,40.102318,-74.354874,02_11_2023_07_58
SUV,elko,NV,89801,bismarck,ND,58503,1350,COD/COP,1122,1,2009 subaru tribeca,Runs,ENCLOSED,2023-02-10,1722372,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Not specified,Bismarck,41.177457,-115.892493,46.910534,-100.759979,02_11_2023_07_58
PICKUP,Elko,NV,89801,Boulder,CO,80301,800,COD/COP,780,1,2012 gmc sierra 3500 extended cab,Runs,ENCLOSED,2023-02-11,10680434,Mike Ross|| 404-806-6951|| Ready to dispatch,USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Not specified,Boulder,41.177457,-115.892493,40.048024,-105.206798,02_11_2023_07_58
CAR,Gabbs,NV,89409,Anaheim,CA,92807,320,COD/COP,441,1,1973 de tomaso pantera,Runs,ENCLOSED,2023-02-17,11277568,Not specified,Fox Auto Transport,(617) 933-8912,customercare@foxautotransport.com,99.8,Not specified,Los Angeles - Long Beach - Anaheim,38.726414,-117.715614,33.85117,-117.788377,02_11_2023_07_58
CAR,Henderson,NV,89044,Peachtree City,GA,30269,1100,COD/COP,1961,1,2021 tesla model s,Runs,ENCLOSED,2023-02-13,Not specified,Not specified,Nahas Motorcars Llc,(702) 580-4334,andrew@nahasmotorcars.com,100.0,Las Vegas - Paradise,Atlanta - Sandy Springs - Marietta,35.940321,-115.097277,33.390811,-84.572608,02_11_2023_07_58
SUV,Henderson,NV,89012,Round Rock,TX,78664,1100,COD/COP,1259,1,2022 mercedes-benz g-class,Runs,ENCLOSED,2023-02-10,g wagon,Not specified,Elite Dealer Sales,(602) 690-1752,nando1@skatepark.com,95.1,Las Vegas - Paradise,Austin - Round Rock - San Marcos,36.008494,-115.039983,30.500628,-97.630248,02_11_2023_07_58
CAR,henderson,NV,89011,jacksonville beach,FL,32250,1500,COD/COP,2214,1,1973 chevrolet corvette,Runs,ENCLOSED,2023-02-15,29489728,call or text 561 807 7484,Lightning Auto Carriers,(561) 807-7484,jmv7784@yahoo.com,99.4,Las Vegas - Paradise,Jacksonville,36.1264,-114.961169,30.27988,-81.416402,02_11_2023_07_58
CAR,Henderson,NV,89052,Jacksonville,NC,28546,1505,TEN_BUSINESS_DAYS,2424,1,2005 bently continental,Runs,ENCLOSED,2023-02-11,11329760,CALL 650-443-2020,All American Trucking & Transport Inc,(650) 443-2020,dispatch@moveauto.com,100.0,Las Vegas - Paradise,Jacksonville,35.981602,-115.113204,34.817584,-77.375096,02_11_2023_07_58
PICKUP,henderson,NV,89002,miami,FL,33132,2450,COD/COP,2521,1,2022 ford f-150,Runs,ENCLOSED,2023-02-10,1715707,"actual p/u in fort mohave,az 86426.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Las Vegas - Paradise,Miami - Fort Lauderdale - Pompano Beach,35.998478,-114.9589,25.781664,-80.170074,02_11_2023_07_58
CAR,henderson,NV,89052,reno,NV,89511,700,COD/COP,485,1,2023 bmw m4,Runs,ENCLOSED,2023-02-10,258474-71328,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Las Vegas - Paradise,Reno - Sparks,35.981602,-115.113204,39.368173,-119.871506,02_11_2023_07_58
CAR,henderson,NV,89052,sacramento,CA,94203,700,COD/COP,564,1,2023 bmw m4,Runs,ENCLOSED,2023-02-10,258474-71329,"destination: reno,nv 89511",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Las Vegas - Paradise,Sacramento - Arden-Arcade - Roseville,35.981602,-115.113204,38.5819,-121.4935,02_11_2023_07_58
SUV,las vegas,NV,89117,albuquerque,NM,87122,900,COD/COP,593,1,2023 genesis gv70,Runs,ENCLOSED,2023-02-10,362466,call 615-392-4100 txt 615-466-5336 include order id and co,Wholesale Express LLC,(615) 392-4100,dispatch@wholesaleinc.com,99.6,Las Vegas - Paradise,Albuquerque,36.142384,-115.279341,35.171354,-106.496047,02_11_2023_07_58
